Date,Bill Number,Customer ID,Dish Name,Quantity
24-06-2018,20084445304,UnKnown,Cold Drink s,1
24-06-2018,20084445304,UnKnown,Tandoori Roti Butter,10
24-06-2018,20084436120,244840330049,Chicken Curry,1
24-06-2018,20084434152,306703210539,Hyderabadi Chicken Fry Piece Biryani,1
24-06-2018,20084434152,306703210539,Hyderabadi Mutton Dum Biryani,1
24-06-2018,20084424968,249225364152,Chicken Kolhapuri,1
24-06-2018,20084424968,249225364152,Lachchha Paratha,2
24-06-2018,20084429232,257912471274,Chicken Garlic Tikka,1
24-06-2018,20084429232,257912471274,Paneer Tikka Masala,1
24-06-2018,20084433824,258819372616,Chicken Curry,1
24-06-2018,20084433824,258819372616,Plain Rice,1
24-06-2018,20084433824,258819372616,Tandoori Roti,6
24-06-2018,20084432840,288377635311,Cold Drink s,2
24-06-2018,20084432840,288377635311,Paneer Butter Masala,1
24-06-2018,20084429888,258824589296,Chicken Tikka,1
24-06-2018,20084429888,258824589296,Tandoori Chicken Kali Mirch,1
24-06-2018,20084430216,300422557963,Butter nan,1
24-06-2018,20084430216,300422557963,Chicken Home Style,1
24-06-2018,20084439400,242674843184,Chicken Tikka Masala,1
24-06-2018,20084439400,242674843184,Hyderabadi Chicken Fry Piece Biryani,1
24-06-2018,20084439400,242674843184,Rumali Roti,6
24-06-2018,20084435464,266662013016,Chicken Curry,1
24-06-2018,20084435464,266662013016,Tandoori Roti,4
24-06-2018,20084442024,35326929559,Chicken Curry,1
24-06-2018,20084442024,35326929559,Lachchha Paratha,4
24-06-2018,20084428904,247612301627,Paneer Tikka Masala,1
24-06-2018,20084427920,249229186421,Hyderabadi Chicken Fry Piece Biryani,1
24-06-2018,20084437760,274029576184,Cold Coffee,3
24-06-2018,20084437760,274029576184,Masala Maggi,2
24-06-2018,20084424640,250229824850,Hyderabadi Mutton Dum Biryani,1
24-06-2018,20084432184,247618620171,Chicken Handi,1
24-06-2018,20084432184,247618620171,Lachchha Paratha,2
24-06-2018,20084423984,273384458744,Chicken Curry,1
24-06-2018,20084426608,250206156722,Tandoori Chicken,1
24-06-2018,20084438744,249229164938,Butter nan,2
24-06-2018,20084438744,249229164938,Mutter Paneer,1
24-06-2018,20084444648,248949285685,Chicken Garlic Tikka,1
24-06-2018,20084444648,248949285685,Chicken Kolhapuri,1
24-06-2018,20084444648,248949285685,Kadhai Chicken,1
24-06-2018,20084439728,UnKnown,Egg Biryani,1
24-06-2018,20084439728,UnKnown,Egg Curry,1
24-06-2018,20084428248,250229006419,Chicken Seekh Kebab,1
24-06-2018,20084428248,250229006419,Mutton Seekh Kebab,1
24-06-2018,20084444320,246127158618,Cheese Garlic Paratha,2
24-06-2018,20084444320,246127158618,Mutton Rogan Josh,1
24-06-2018,20084444320,246127158618,Paneer Butter Masala,1
24-06-2018,20084444320,246127158618,Pudina Paratha,1
24-06-2018,20084444320,246127158618,Tandoori Roti,5
24-06-2018,20084436776,306694648432,Mutton Rogan Josh,1
24-06-2018,20084443008,249028098194,Butter nan,6
24-06-2018,20084443008,249028098194,Dal Fry,1
24-06-2018,20084443008,249028098194,Paneer Butter Masala,1
24-06-2018,20084433496,266684966346,Chicken Nilgir,1
24-06-2018,20084433496,266684966346,Tandoori Roti,4
24-06-2018,20084427592,250230392026,Butter nan,2
24-06-2018,20084427592,250230392026,Egg Curry,1
24-06-2018,20084431528,292156555616,Chicken Garlic Tikka,2
24-06-2018,20084427264,249023913814,Chicken Malai Tikka,1
24-06-2018,20084427264,249023913814,Chicken Tikka Masala,1
24-06-2018,20084437432,224005569437,Butter Chicken,1
24-06-2018,20084437432,224005569437,Hyderabadi Chicken Fry Piece Biryani,1
24-06-2018,20084444976,249225346482,Hyderabadi Chicken Fry Piece Biryani,1
24-06-2018,20084425624,250229825253,Hyderabadi Chicken Fry Piece Biryani,1
24-06-2018,20084426936,250230400861,Fish Finger,1
24-06-2018,20084426936,250230400861,Hyderabadi Chicken Fry Piece Biryani,1
24-06-2018,20084424312,275008772440,Chicken Fried Rice,1
24-06-2018,20084434808,275574267837,Chicken Kolhapuri,1
24-06-2018,20084434808,275574267837,Mutton Bhuna,1
24-06-2018,20084441040,250206171199,Garlic Nan,1
24-06-2018,20084441040,250206171199,Paneer Butter Masala,1
24-06-2018,20084441040,250206171199,Plain Rice,1
24-06-2018,20084441040,250206171199,Tandoori Roti Butter,2
24-06-2018,20084429560,302892939903,Mutton Bati,3
24-06-2018,20084428576,38271357206,Fish Fry,1
24-06-2018,20084428576,38271357206,Paneer Tikka,1
24-06-2018,20084431200,38271357206,Mutton Home Style,1
24-06-2018,20084436448,38271357206,Chilly Chicken,1
24-06-2018,20084437104,38271357206,Hyderabadi Mutton Dum Biryani,2
24-06-2018,20084438088,38271357206,Chicken Kolhapuri,1
24-06-2018,20084440056,38271357206,Butter Chicken,1
24-06-2018,20084440056,38271357206,Cold Drink s,1
24-06-2018,20084440056,38271357206,Fish Fry,1
24-06-2018,20084440056,38271357206,Hyderabadi Chicken Fry Piece Biryani,1
24-06-2018,20084440056,38271357206,Kachumber Salad,1
24-06-2018,20084440056,38271357206,Tandoori Roti,4
24-06-2018,20084440384,38271357206,Hyderabadi Mutton Dum Biryani,1
24-06-2018,20084440712,38271357206,Hyderabadi Chicken Fry Piece Biryani,1
24-06-2018,20084443336,38271357206,Chicken Roll,1
24-06-2018,20084443336,38271357206,Fish Fry,1
24-06-2018,20084430544,UnKnown,Chilly Chicken,1
24-06-2018,20084430872,UnKnown,Hyderabadi Chicken Fry Piece Biryani,1
24-06-2018,20084430872,UnKnown,Kaju chicken,1
24-06-2018,20084430872,UnKnown,Tawa Roti,6
24-06-2018,20084431856,UnKnown,Butter Chicken,3
24-06-2018,20084433168,UnKnown,Chicken Lollypop (6 pc),1
24-06-2018,20084439072,UnKnown,Kadhai Chicken,1
24-06-2018,20084445632,UnKnown,Dal tadhka,1
24-06-2018,20084445632,UnKnown,Egg Fried Rice,1
24-06-2018,20084445632,UnKnown,Hyderabadi Chicken Fry Piece Biryani,1
24-06-2018,20084445632,UnKnown,Jeera Rice,1
24-06-2018,20084445632,UnKnown,Paneer Tikka,1
24-06-2018,20084435136,273661192985,Fish Fry,1
24-06-2018,20084435136,273661192985,Hyderabadi Chicken Fry Piece Biryani,1
24-06-2018,20084441696,249229204649,Chicken Tikka Masala,1
25-06-2018,20084445960,UnKnown,Cheese maggi,1
25-06-2018,20084445960,UnKnown,water bottle,2
25-06-2018,20084446288,UnKnown,Masala Maggi,1
25-06-2018,20084446288,UnKnown,Tea,3
25-06-2018,20084446616,UnKnown,cheese Chutney,1
25-06-2018,20084449568,UnKnown,Veg Biryani,1
25-06-2018,20084449896,UnKnown,Cold Coffee With Ice Cream,2
25-06-2018,20084450224,UnKnown,Hyderabadi Chicken Tikka Biryani,1
25-06-2018,20084452192,UnKnown,Cold Coffee,1
25-06-2018,20084457768,UnKnown,Butter Milk,1
25-06-2018,20084457768,UnKnown,Hyderabadi Chicken Fry Piece Biryani,1
25-06-2018,20084460392,UnKnown,Cold Drink,1
25-06-2018,20084460392,UnKnown,Fish Tikka,1
25-06-2018,20084463016,UnKnown,Butter Chicken,1
25-06-2018,20084463016,UnKnown,Chicken Amritsari Tikka,1
25-06-2018,20084463016,UnKnown,Cold Drink,1
25-06-2018,20084463016,UnKnown,Masala Papad,2
25-06-2018,20084463016,UnKnown,Tandoori Chicken,1
25-06-2018,20084463016,UnKnown,Tandoori Roti,4
25-06-2018,20084463016,UnKnown,water bottle,1
25-06-2018,20084466952,UnKnown,Mutton Rogan Josh,1
25-06-2018,20084466952,UnKnown,Plain Rice,1
25-06-2018,20084466952,UnKnown,Tandoori Roti,4
25-06-2018,20084464656,250229025174,Hyderabadi Chicken Fry Piece Biryani,1
25-06-2018,20084464656,250229025174,Hyderabadi Mutton Dum Biryani,1
25-06-2018,20084448256,125037092968,Fish Fry,1
25-06-2018,20084448584,249229163357,Hyderabadi Mutton Dum Biryani,1
25-06-2018,20084456456,250206182235,Chicken Curry,1
25-06-2018,20084456456,250206182235,Hyderabadi Chicken Fry Piece Biryani,1
25-06-2018,20084452848,250228999103,Chicken Curry,1
25-06-2018,20084452848,250228999103,Chicken Seekh Kebab,1
25-06-2018,20084452848,250228999103,Tandoori Roti Butter,5
25-06-2018,20084462360,249229203781,Dal Fry,1
25-06-2018,20084462360,249229203781,Kadhai Chicken,1
25-06-2018,20084458752,250201727473,Chicken Fry,1
25-06-2018,20084458752,250201727473,Chicken Home Style,1
25-06-2018,20084455472,250229021330,Hyderabadi Chicken Fry Piece Biryani,1
25-06-2018,20084458096,69419721935,Chicken Tikka Masala,1
25-06-2018,20084449240,249028098504,Cold Coffee,4
25-06-2018,20084449240,249028098504,plain maggi,2
25-06-2018,20084464000,35326996643,Butter Milk,1
25-06-2018,20084464000,35326996643,Fish Fry,1
25-06-2018,20084454488,35326926583,Chicken Curry,1
25-06-2018,20084454488,35326926583,Kadhai Chicken,1
25-06-2018,20084456784,249229201518,Chole Bathure,2
25-06-2018,20084456784,249229201518,Veg pulav,1
25-06-2018,20084464984,250206148228,Paneer Roll,1
25-06-2018,20084464984,250206148228,Tadka Khichdi,1
25-06-2018,20084464984,250206148228,Veg Biryani,1
25-06-2018,20084456128,250229836351,Hyderabadi Chicken Fry Piece Biryani,1
25-06-2018,20084447600,248943909448,Fish Fry,1
25-06-2018,20084447600,248943909448,Hyderabadi Chicken Fry Piece Biryani,1
25-06-2018,20084450880,UnKnown,Fish Fry,1
25-06-2018,20084450880,UnKnown,Hyderabadi Chicken Fry Piece Biryani,1
25-06-2018,20084464328,250229828415,Butter nan,2
25-06-2018,20084464328,250229828415,Chicken Curry,1
25-06-2018,20084464328,250229828415,Egg Curry,1
25-06-2018,20084464328,250229828415,Lachchha Paratha,3
25-06-2018,20084464328,250229828415,Plain nan,1
25-06-2018,20084464328,250229828415,Tandoori Roti,1
25-06-2018,20084460720,249229166581,Dal Makhani,1
25-06-2018,20084460720,249229166581,Hyderabadi Chicken Fry Piece Biryani,1
25-06-2018,20084460720,249229166581,Tandoori Chicken,1
25-06-2018,20084447272,250230400086,Chicken Curry,1
25-06-2018,20084447272,250230400086,Hyderabadi Chicken Fry Piece Biryani,1
25-06-2018,20084447272,250230400086,Tandoori Roti,4
25-06-2018,20084462032,250201730139,Hyderabadi Mutton Dum Biryani,2
25-06-2018,20084461048,249229204711,Hyderabadi Chicken Fry Piece Biryani,1
25-06-2018,20084459080,249028088460,Chicken Nilgir,1
25-06-2018,20084459080,249028088460,Dal tadhka,1
25-06-2018,20084459080,249028088460,Garlic Nan,1
25-06-2018,20084459080,249028088460,Hyderabadi Mutton Dum Biryani,1
25-06-2018,20084459080,249028088460,Jeera Rice,1
25-06-2018,20084459080,249028088460,Tandoori Roti Butter,4
25-06-2018,20084461376,249225347660,Chicken Curry,1
25-06-2018,20084452520,125037091666,Chicken Curry,1
25-06-2018,20084463672,69419720695,Butter Chicken,1
25-06-2018,20084467280,224005569437,Tea,1
25-06-2018,20084467608,224005569437,water bottle,1
25-06-2018,20084454816,249028103619,Chicken Malai Tikka,1
25-06-2018,20084454816,249028103619,Hyderabadi Chicken Fry Piece Biryani,1
25-06-2018,20084451536,302408281315,Butter Chicken,1
25-06-2018,20084451536,302408281315,Chilly Chicken,1
25-06-2018,20084459736,69429003211,Chicken Curry,1
25-06-2018,20084451208,69427922086,Chicken Malai Tikka,1
25-06-2018,20084458424,250230401419,Aloo Gobhi,1
25-06-2018,20084458424,250230401419,Tandoori Roti,8
25-06-2018,20084457440,249225352465,Chicken Leg Afgani 2 pc,1
25-06-2018,20084457440,249225352465,Hyderabadi Chicken Fry Piece Biryani,1
25-06-2018,20084453504,250229002265,Chicken Home Style,1
25-06-2018,20084453504,250229002265,Chilly Paneer,1
25-06-2018,20084457112,137627123991,Chicken Tikka Masala,1
25-06-2018,20084462688,69428030431,Chicken Fried Rice,1
25-06-2018,20084462688,69428030431,Kadhai Chicken,1
25-06-2018,20084453832,250228987571,Chicken Lollypop (6 pc),1
25-06-2018,20084461704,303822923504,Hyderabadi Mutton Dum Biryani,1
25-06-2018,20084454160,69427866875,Dal Fry,1
25-06-2018,20084454160,69427866875,Fish Tikka,1
25-06-2018,20084454160,69427866875,Hyderabadi Chicken Fry Piece Biryani,1
25-06-2018,20084454160,69427866875,Tandoori Roti,5
25-06-2018,20084454160,69427866875,Tandoori Roti Butter,5
25-06-2018,20084453176,249225362633,Chilly Chicken,1
25-06-2018,20084453176,249225362633,Veg Biryani,1
25-06-2018,20084455144,38271357206,Hyderabadi Chicken Fry Piece Biryani,1
25-06-2018,20084455144,38271357206,Kadhai Chicken,1
25-06-2018,20084455144,38271357206,Tandoori Chicken,1
25-06-2018,20084455800,38271357206,Paneer Butter Masala,1
25-06-2018,20084460064,38271357206,Egg Curry,1
25-06-2018,20084460064,38271357206,Tandoori Roti Butter,7
25-06-2018,20084465312,38271357206,Fish Tikka,1
25-06-2018,20084466296,250229000467,Chicken Amritsari Tikka,1
25-06-2018,20084466296,250229000467,Chicken Pahadi Tikka,1
25-06-2018,20084466296,250229000467,Hyderabadi Chicken Fry Piece Biryani,1
25-06-2018,20084465968,38271354044,Hyderabadi Keema Biryani,2
25-06-2018,20084466624,38271354044,Hyderabadi Chicken Fry Piece Biryani,1
25-06-2018,20084450552,250206172253,Fish Fry,1
25-06-2018,20084450552,250206172253,Plain nan,4
25-06-2018,20084451864,69427965238,Fish Curry,1
25-06-2018,20084465640,35326921375,Fish Tikka,1
25-06-2018,20084459408,249028097760,Fish Tikka,1
25-06-2018,20084459408,249028097760,Tandoori Garlic Chicken,1
25-06-2018,20084448912,250206147763,Chicken Home Style,1
25-06-2018,20084448912,250206147763,Lemon Rice Combo [Full],1
26-06-2018,20084468264,UnKnown,Masala Maggi,2
26-06-2018,20084468264,UnKnown,Tea,6
26-06-2018,20084468264,UnKnown,water bottle,1
26-06-2018,20084471216,UnKnown,Cold Coffee,1
26-06-2018,20084471216,UnKnown,Egg Curry,1
26-06-2018,20084471216,UnKnown,Plain Rice,1
26-06-2018,20084471216,UnKnown,Rumali Roti,2
26-06-2018,20084476464,UnKnown,Cold Coffee With Ice Cream,1
26-06-2018,20084476464,UnKnown,Cold Drink s,1
26-06-2018,20084476464,UnKnown,Dal tadhka,1
26-06-2018,20084476464,UnKnown,Green Salad,1
26-06-2018,20084476464,UnKnown,Lassi,2
26-06-2018,20084476464,UnKnown,Paneer Tikka,1
26-06-2018,20084476464,UnKnown,Tandoori Roti,3
26-06-2018,20084477776,UnKnown,Paneer Roll,1
26-06-2018,20084477776,UnKnown,rajma rice,1
26-06-2018,20084478432,UnKnown,Chole Kulche Amritsari,2
26-06-2018,20084478432,UnKnown,Cold Drink s,1
26-06-2018,20084482696,UnKnown,Cold Drink,1
26-06-2018,20084482696,UnKnown,Hyderabadi Chicken Fry Piece Biryani,1
26-06-2018,20084484336,UnKnown,Mutton Seekh Kebab,1
26-06-2018,20084484336,UnKnown,Tandoori Chicken Pahadi,1
26-06-2018,20084484336,UnKnown,water bottle,1
26-06-2018,20084487288,UnKnown,Butter Chicken,1
26-06-2018,20084487288,UnKnown,Butter Tawa Roti,10
26-06-2018,20084488272,UnKnown,Butter Cheese maggi,1
26-06-2018,20084488272,UnKnown,Cold Drink s,2
26-06-2018,20084488272,UnKnown,Egg Biryani,1
26-06-2018,20084476136,249225333989,Hyderabadi Chicken Fry Piece Biryani,3
26-06-2018,20084482040,250230393235,Chicken Curry,1
26-06-2018,20084482368,250230393235,Chicken Curry,1
26-06-2018,20084481712,69419593006,Aloo Paratha,1
26-06-2018,20084481712,69419593006,Gobhi Paratha,1
26-06-2018,20084481712,69419593006,rajma rice,1
26-06-2018,20084478760,69427866162,Chicken Handi,1
26-06-2018,20084478760,69427866162,Paneer Butter Masala,1
26-06-2018,20084480400,249028104735,Hyderabadi Chicken Fry Piece Biryani,1
26-06-2018,20084484008,258819372616,Fish Tikka,1
26-06-2018,20084484008,258819372616,Garlic Nan,1
26-06-2018,20084489584,258819372616,Butter Tawa Roti,4
26-06-2018,20084489584,258819372616,Dal Fry,1
26-06-2018,20084485648,250229823176,Chicken Curry,1
26-06-2018,20084485648,250229823176,Tandoori Roti,3
26-06-2018,20084470232,249025408448,Chicken Curry,1
26-06-2018,20084470232,249025408448,Tandoori Roti,2
26-06-2018,20084469904,250229021020,Butter Chicken,1
26-06-2018,20084485976,248943905666,Fish Tikka,1
26-06-2018,20084485976,248943905666,Hyderabadi Mutton Dum Biryani,1
26-06-2018,20084470560,69425467568,Chole Bathure,2
26-06-2018,20084478104,249025404170,Chilly Paneer,1
26-06-2018,20084478104,249025404170,Dal tadhka,1
26-06-2018,20084478104,249025404170,Mushroom Masala,1
26-06-2018,20084478104,249025404170,Veg Platter,1
26-06-2018,20084483680,249229170146,Chicken Curry,1
26-06-2018,20084483680,249229170146,Tandoori Roti,6
26-06-2018,20084474496,69428029315,Tandoori Chicken,1
26-06-2018,20084486304,250230411928,Bhindi masala,1
26-06-2018,20084476792,69428073025,Mushroom Masala,1
26-06-2018,20084484992,249028090878,Muttor Pulav,1
26-06-2018,20084484992,249028090878,Paneer Roll,2
26-06-2018,20084484992,249028090878,Vegetable Maggi,1
26-06-2018,20084474168,250206160256,Aloo Palak,1
26-06-2018,20084474168,250206160256,Cheese Garlic Paratha,1
26-06-2018,20084474168,250206160256,Lachchha Paratha,2
26-06-2018,20084475152,69428032012,Chicken Home Style,1
26-06-2018,20084469576,250206166177,Butter Milk,1
26-06-2018,20084469576,250206166177,Hyderabadi Mutton Dum Biryani,1
26-06-2018,20084469576,250206166177,Masala Maggi,1
26-06-2018,20084469576,250206166177,Omlette,1
26-06-2018,20084481384,UnKnown,Hyderabadi Mutton Dum Biryani,1
26-06-2018,20084484664,304668925563,Chicken Tikka Masala,1
26-06-2018,20084484664,304668925563,Omlette,1
26-06-2018,20084484664,304668925563,Tandoori Roti Butter,4
26-06-2018,20084480072,UnKnown,Chicken Tikka Masala,1
26-06-2018,20084472200,250229004683,Butter Chicken,1
26-06-2018,20084472200,250229004683,Tandoori Roti,2
26-06-2018,20084473512,250229017269,Fish Finger,1
26-06-2018,20084471544,69427968679,Hyderabadi Chicken Fry Piece Biryani,1
26-06-2018,20084477448,249229193582,Hyderabadi Mutton Dum Biryani,1
26-06-2018,20084473184,69438871565,Chicken Afghani Tikka,1
26-06-2018,20084479744,249028092521,Chicken Curry,1
26-06-2018,20084479744,249028092521,Omlette,1
26-06-2018,20084479744,249028092521,Plain Rice,1
26-06-2018,20084479744,249028092521,Tandoori Roti,1
26-06-2018,20084481056,69425469056,Kadhai Chicken,1
26-06-2018,20084483352,302408281315,Cold Coffee,2
26-06-2018,20084483352,302408281315,Fish Curry,1
26-06-2018,20084483352,302408281315,Plain Rice,1
26-06-2018,20084483352,302408281315,water bottle,1
26-06-2018,20084471872,69427738504,Chole Kulche Amritsari,1
26-06-2018,20084471872,69427738504,Mutton Bati,1
26-06-2018,20084469248,250229023562,Cold Coffee,1
26-06-2018,20084469248,250229023562,Egg Curry,1
26-06-2018,20084469248,250229023562,Tandoori Roti,6
26-06-2018,20084475480,69427741387,Chicken Curry,1
26-06-2018,20084475808,69427741387,Chicken Curry,1
26-06-2018,20084477120,249229156351,Garlic Nan,1
26-06-2018,20084477120,249229156351,Paneer Tikka Masala,1
26-06-2018,20084477120,249229156351,Tandoori Roti,1
26-06-2018,20084479088,249225367004,Hyderabadi Chicken Fry Piece Biryani,1
26-06-2018,20084483024,250229025918,Dal tadhka,1
26-06-2018,20084483024,250229025918,Egg Curry,1
26-06-2018,20084483024,250229025918,Tadka Khichdi,1
26-06-2018,20084480728,69427963781,Chicken Malai Tikka,1
26-06-2018,20084480728,69427963781,Hyderabadi Chicken Fry Piece Biryani,1
26-06-2018,20084468592,38271357206,Hyderabadi Mutton Dum Biryani,1
26-06-2018,20084468920,38271357206,Mutton Bhuna,1
26-06-2018,20084470888,38271357206,Hyderabadi Chicken Tikka Biryani,1
26-06-2018,20084472856,38271357206,Chicken Garlic Tikka,1
26-06-2018,20084487944,38271357206,Cold Drink s,2
26-06-2018,20084487944,38271357206,Tandoori Chicken,1
26-06-2018,20084479416,38271354044,Chicken Curry,2
26-06-2018,20084479416,38271354044,Tandoori Roti,26
26-06-2018,20084485320,38271354044,Dal Fry,2
26-06-2018,20084485320,38271354044,Egg Curry,2
26-06-2018,20084485320,38271354044,Plain Rice,2
26-06-2018,20084485320,38271354044,Tandoori Roti,30
26-06-2018,20084486960,38271354044,Chicken Chettinad,1
26-06-2018,20084486960,38271354044,Tawa Roti,8
26-06-2018,20084487616,38271354044,Paneer Tikka,1
26-06-2018,20084488600,38271354044,Curd,1
26-06-2018,20084488600,38271354044,Gobhi Paratha,1
26-06-2018,20084488600,38271354044,Mix Paratha,1
26-06-2018,20084488928,38271354044,Veg Manchurian,1
26-06-2018,20084489256,38271354044,Butter Chicken,1
26-06-2018,20084489256,38271354044,Garlic Nan,6
26-06-2018,20084473840,249028099465,Chicken Amritsari Tikka,1
26-06-2018,20084474824,250228999413,Lachchha Paratha,3
26-06-2018,20084474824,250228999413,Mushroom Masala,1
26-06-2018,20084472528,69428030803,Tandoori Chicken,1
27-06-2018,20084489912,UnKnown,Cold Drink s,2
27-06-2018,20084489912,UnKnown,Masala,1
27-06-2018,20084489912,UnKnown,Masala Cheese Maggi,1
27-06-2018,20084489912,UnKnown,Masala Maggi,2
27-06-2018,20084489912,UnKnown,Tea,4
27-06-2018,20084489912,UnKnown,Vegetable Maggi,2
27-06-2018,20084494832,UnKnown,Mutton Bhuna,1
27-06-2018,20084494832,UnKnown,Tandoori Roti,4
27-06-2018,20084495160,UnKnown,Chicken Amritsari Tikka,1
27-06-2018,20084495160,UnKnown,Cold Drink s,1
27-06-2018,20084495160,UnKnown,Tandoori Chicken,1
27-06-2018,20084496472,UnKnown,Chilly Paneer,1
27-06-2018,20084498768,UnKnown,Butter nan,3
27-06-2018,20084498768,UnKnown,Chicken Curry,1
27-06-2018,20084498768,UnKnown,Cold Drink,1
27-06-2018,20084504344,UnKnown,Cold Drink s,1
27-06-2018,20084504344,UnKnown,Hyderabadi Mutton Dum Biryani,1
27-06-2018,20084504344,UnKnown,Keema Masala,1
27-06-2018,20084504672,UnKnown,Chicken Kolhapuri,1
27-06-2018,20084504672,UnKnown,Tandoori Roti,2
27-06-2018,20084505328,UnKnown,Chicken Kolhapuri,1
27-06-2018,20084505328,UnKnown,Plain Rice,1
27-06-2018,20084505328,UnKnown,Tandoori Roti,1
27-06-2018,20084512216,UnKnown,Chicken Curry,1
27-06-2018,20084512216,UnKnown,Tandoori Roti,9
27-06-2018,20084514512,UnKnown,Chicken Kolhapuri,1
27-06-2018,20084514512,UnKnown,Onion salad,1
27-06-2018,20084514512,UnKnown,Tandoori Roti,8
27-06-2018,20084514840,UnKnown,Hyderabadi Mutton Dum Biryani,1
27-06-2018,20084514840,UnKnown,Mutton Seekh Kebab,1
27-06-2018,20084515168,UnKnown,Butter nan,2
27-06-2018,20084515168,UnKnown,Chicken Chettinad,1
27-06-2018,20084515168,UnKnown,Hyderabadi Chicken Fry Piece Biryani,1
27-06-2018,20084515168,UnKnown,Hyderabadi Mutton Dum Biryani,1
27-06-2018,20084515824,UnKnown,Butter Chicken,1
27-06-2018,20084515824,UnKnown,Plain Rice,1
27-06-2018,20084515824,UnKnown,Tawa Roti,4
27-06-2018,20084517136,UnKnown,Butter Tawa Roti,4
27-06-2018,20084517136,UnKnown,Chicken Handi,1
27-06-2018,20084517136,UnKnown,Hot Coffee,1
27-06-2018,20084517136,UnKnown,Jeera Rice,1
27-06-2018,20084517136,UnKnown,Tandoori Roti Butter,2
27-06-2018,20084517136,UnKnown,water bottle,1
27-06-2018,20084511888,284665346468,Hyderabadi Chicken Fry Piece Biryani,1
27-06-2018,20084496800,249229159234,Hyderabadi Chicken Fry Piece Biryani,1
27-06-2018,20084511560,249229179539,Butter Chicken,1
27-06-2018,20084501064,258819372616,Fish Tikka,1
27-06-2018,20084512544,69419341503,Butter nan,2
27-06-2018,20084512544,69419341503,Chicken Tikka Masala,1
27-06-2018,20084512544,69419341503,Tandoori Roti Butter,5
27-06-2018,20084514184,249225347753,Mutton Curry,1
27-06-2018,20084497456,249225344560,Hyderabadi Mutton Dum Biryani,1
27-06-2018,20084510248,249224698272,Hyderabadi Chicken Fry Piece Biryani,1
27-06-2018,20084499752,223380959055,Butter nan,2
27-06-2018,20084499752,223380959055,Chole Bathure,1
27-06-2018,20084499752,223380959055,Veg Manchurian,1
27-06-2018,20084513528,302191548380,Butter Chicken,1
27-06-2018,20084513528,302191548380,Chicken Malai Tikka,1
27-06-2018,20084513528,302191548380,Tandoori Roti Butter,6
27-06-2018,20084506640,297129824391,Kadhai Chicken,1
27-06-2018,20084507296,35326997542,Kadhai Chicken,1
27-06-2018,20084507296,35326997542,Lachchha Paratha,2
27-06-2018,20084507296,35326997542,Tandoori Roti Butter,2
27-06-2018,20084501392,250229012309,Chicken Kolhapuri,1
27-06-2018,20084501392,250229012309,Mutter Paneer,1
27-06-2018,20084498440,35326929311,Hyderabadi Mutton Dum Biryani,1
27-06-2018,20084498440,35326929311,Mutton Rogan Josh,1
27-06-2018,20084500736,251380891616,Hyderabadi Chicken Fry Piece Biryani,1
27-06-2018,20084500736,251380891616,Mutton Rogan Josh,1
27-06-2018,20084509264,271886149415,Butter Chicken,1
27-06-2018,20084509264,271886149415,Butter nan,4
27-06-2018,20084490240,UnKnown,Butter Tawa Roti,5
27-06-2018,20084490240,UnKnown,Egg Curry,1
27-06-2018,20084508936,69428028385,Chicken Amritsari Tikka,1
27-06-2018,20084508936,69428028385,Hyderabadi Chicken Fry Piece Biryani,1
27-06-2018,20084498112,250206155668,Tandoori Chicken,1
27-06-2018,20084507952,217287995917,Butter Chicken,1
27-06-2018,20084500080,249225355503,Chicken Handi,1
27-06-2018,20084505984,234561688755,Butter nan,2
27-06-2018,20084505984,234561688755,Chicken Afghani Tikka,1
27-06-2018,20084505984,234561688755,Chicken Handi,1
27-06-2018,20084505984,234561688755,Chicken Pahadi Tikka,1
27-06-2018,20084505984,234561688755,Chilly Chicken,1
27-06-2018,20084505984,234561688755,Fish Tikka,1
27-06-2018,20084505984,234561688755,Hyderabadi Mutton Dum Biryani,1
27-06-2018,20084505984,234561688755,Lachchha Paratha,2
27-06-2018,20084503360,35326918151,Chicken Curry,1
27-06-2018,20084512872,69427928782,Bhindi masala,1
27-06-2018,20084512872,69427928782,Tadka Khichdi,1
27-06-2018,20084512872,69427928782,Tandoori Roti Butter,4
27-06-2018,20084502376,35326921251,Hyderabadi Mutton Dum Biryani,1
27-06-2018,20084497128,249229201921,Mutton Bhuna,1
27-06-2018,20084497128,249229201921,Paneer Butter Masala,1
27-06-2018,20084497784,250229834925,Chicken Palak,1
27-06-2018,20084497784,250229834925,Lachchha Paratha,2
27-06-2018,20084491552,249229205579,Egg Curry,2
27-06-2018,20084491552,249229205579,Tandoori Roti,10
27-06-2018,20084501720,251382902989,Cold Coffee,1
27-06-2018,20084501720,251382902989,Hyderabadi Chicken Fry Piece Biryani,1
27-06-2018,20084494176,249225346575,Chicken Curry,1
27-06-2018,20084494176,249225346575,Jeera Rice,1
27-06-2018,20084494176,249225346575,Tandoori Roti,4
27-06-2018,20084500408,249229201611,Chicken Home Style,1
27-06-2018,20084500408,249229201611,Paneer Paratha,1
27-06-2018,20084500408,249229201611,Veg pulav,1
27-06-2018,20084493848,246127161284,Butter Chicken,1
27-06-2018,20084510576,271897468693,Chicken Curry,1
27-06-2018,20084510576,271897468693,Fish Curry,1
27-06-2018,20084510576,271897468693,Tandoori Roti,8
27-06-2018,20084491224,69429004296,Paneer Butter Masala,1
